Sample	Mut_Rate	Fitness	Nodes	Leaves	Tree_Score
Clonal_evolution_32968008.dat	0.000000600000	0.000800	1	1	0.000000
Clonal_evolution_32970406.dat	0.000000600000	0.007000000000	1	1	0.000000
Clonal_evolution_32972956.dat	0.000000100000	0.010000000000	1	1	0.000000
Clonal_evolution_329749.dat	0.000300000000	0.010000000000	7	4	0.750000
Clonal_evolution_32977189.dat	0.000060000000	0.003000000000	5	4	0.750000
Clonal_evolution_32977591.dat	0.000000700000	0.001000000000	1	1	0.000000
Clonal_evolution_32979773.dat	0.000000500000	0.000800000000	1	1	0.000000
Clonal_evolution_32982578.dat	0.000006000000	0.000200000000	3	2	0.500000
Clonal_evolution_3298580.dat	0.000005000000	0.900000000000	1	1	0.000000
Clonal_evolution_32987967.dat	0.000040000000	0.000400000000	16	10	0.833333
Clonal_evolution_32990075.dat	0.000000200000	0.900000000000	1	1	0.000000
Clonal_evolution_32990168.dat	0.000000200000	0.900000000000	1	1	0.000000
Clonal_evolution_32992446.dat	0.000000200000	0.005000000000	1	1	0.000000
Clonal_evolution_32997570.dat	0.000050000000	0.000600000000	9	6	0.812500
Clonal_evolution_32997939.dat	0.000010000000	0.000900000000	4	3	0.666667
Clonal_evolution_32998026.dat	0.000002000000	0.001000000000	1	1	0.000000
Clonal_evolution_32998127.dat	0.000007000000	0.500000000000	1	1	0.000000
Clonal_evolution_33001675.dat	0.000008000000	0.001000000000	3	2	0.500000
Clonal_evolution_33006283.dat	0.000070000000	0.000600000000	5	3	0.583333
Clonal_evolution_33007418.dat	0.000000900000	0.000400000000	1	1	0.000000
Clonal_evolution_33010051.dat	0.000040000000	0.100000000000	1	1	0.000000
Clonal_evolution_33010508.dat	0.000050000000	0.003000000000	2	1	0.000000
Clonal_evolution_33011039.dat	0.000004000000	0.002000000000	1	1	0.000000
Clonal_evolution_33013719.dat	0.000070000000	0.009000000000	5	4	0.750000
Clonal_evolution_33013941.dat	0.000004000000	0.000300000000	3	2	0.500000
Clonal_evolution_33014092.dat	0.000007000000	0.010000000000	1	1	0.000000
Clonal_evolution_33014942.dat	0.000000200000	0.000700000000	1	1	0.000000
Clonal_evolution_33018294.dat	0.000007000000	0.000600000000	3	2	0.500000
Clonal_evolution_33021330.dat	0.000001000000	0.005000000000	1	1	0.000000
Clonal_evolution_33022851.dat	0.000020000000	0.000900000000	4	3	0.666667
Clonal_evolution_3302596.dat	0.000000800000	0.007000000000	1	1	0.000000
Clonal_evolution_33028669.dat	0.000007000000	0.000400000000	3	2	0.500000
Clonal_evolution_33030834.dat	0.000006000000	0.900000000000	1	1	0.000000
Clonal_evolution_33033762.dat	0.000002000000	0.001000000000	1	1	0.000000
Clonal_evolution_33034009.dat	0.000001000000	0.005000000000	1	1	0.000000
Clonal_evolution_33034808.dat	0.000001000000	0.100000000000	1	1	0.000000
Clonal_evolution_33034969.dat	0.000001000000	0.000600000000	1	1	0.000000
Clonal_evolution_33036738.dat	0.000000900000	0.000300000000	1	1	0.000000
Clonal_evolution_33038501.dat	0.000004000000	0.000200000000	3	2	0.500000
Clonal_evolution_33040054.dat	0.000000900000	0.000300000000	1	1	0.000000
Clonal_evolution_33042898.dat	0.000090000000	0.000800000000	8	6	0.809524
Clonal_evolution_3304374.dat	0.000002000000	0.010000000000	1	1	0.000000
Clonal_evolution_33044603.dat	0.000001000000	0.000600000000	1	1	0.000000
Clonal_evolution_33046025.dat	0.000006000000	0.000500000000	3	2	0.500000
Clonal_evolution_3304650.dat	0.000007000000	0.050000000000	1	1	0.000000
Clonal_evolution_33047049.dat	0.000000400000	0.001000000000	1	1	0.000000
Clonal_evolution_33051486.dat	0.000090000000	0.001000000000	7	5	0.800000
Clonal_evolution_33052440.dat	0.000000900000	0.000600000000	2	1	0.000000
Clonal_evolution_3305348.dat	0.000000800000	0.900000000000	1	1	0.000000
Clonal_evolution_33055539.dat	0.000006000000	0.000700000000	3	2	0.500000
Clonal_evolution_33057764.dat	0.000002000000	0.050000000000	1	1	0.000000
Clonal_evolution_33060180.dat	0.000005000000	0.003000000000	3	2	0.500000
Clonal_evolution_33060592.dat	0.000004000000	0.050000000000	1	1	0.000000
Clonal_evolution_33063868.dat	0.000090000000	0.000500000000	9	7	0.857143
Clonal_evolution_33066034.dat	0.000000200000	0.000900000000	1	1	0.000000
Clonal_evolution_33068137.dat	0.000002000000	0.000100000000	3	2	0.500000
Clonal_evolution_33072217.dat	0.000003000000	0.009000000000	1	1	0.000000
Clonal_evolution_33072377.dat	0.000006000000	0.050000000000	1	1	0.000000
Clonal_evolution_33072752.dat	0.000005000000	0.009000000000	1	1	0.000000
Clonal_evolution_33073127.dat	0.000007	0.000300	5	4	0.750000
Clonal_evolution_33073358.dat	0.000008000000	0.000400000000	2	1	0.000000
Clonal_evolution_33074219.dat	0.000010000000	0.007000000000	1	1	0.000000
Clonal_evolution_33076358.dat	0.000060000000	0.001000000000	5	3	0.666667
Clonal_evolution_33079155.dat	0.000005000000	0.000200000000	2	1	0.000000
Clonal_evolution_33081613.dat	0.000006000000	0.001000000000	2	1	0.000000
Clonal_evolution_33085017.dat	0.000004000000	0.002000000000	2	1	0.000000
Clonal_evolution_33088631.dat	0.000090000000	0.001000000000	4	3	0.666667
Clonal_evolution_33090320.dat	0.000010000000	0.000800000000	2	1	0.000000
Clonal_evolution_33094535.dat	0.000020000000	0.000700000000	7	5	0.800000
Clonal_evolution_33096505.dat	0.000000600000	0.050000000000	1	1	0.000000
Clonal_evolution_3309754.dat	0.000006000000	0.010000000000	1	1	0.000000
Clonal_evolution_33097585.dat	0.000100000000	0.010000000000	2	1	0.000000
Clonal_evolution_33101258.dat	0.000400000000	0.002000000000	8	5	0.714286
Clonal_evolution_33107175.dat	0.000030000000	0.003000000000	3	1	0.000000
Clonal_evolution_33108915.dat	0.000040000000	0.050000000000	1	1	0.000000
Clonal_evolution_33110575.dat	0.000000400000	0.000600000000	1	1	0.000000
Clonal_evolution_33110828.dat	0.000000400000	0.007000000000	1	1	0.000000
Clonal_evolution_33116579.dat	0.000005000000	0.000700000000	3	2	0.500000
Clonal_evolution_33117727.dat	0.000004000000	0.000300000000	3	2	0.500000
Clonal_evolution_33119458.dat	0.000002000000	0.100000000000	1	1	0.000000
Clonal_evolution_33125968.dat	0.000005000000	0.005000000000	1	1	0.000000
Clonal_evolution_3312632.dat	0.000000400000	0.000300000000	1	1	0.000000
Clonal_evolution_33134645.dat	0.000010000000	0.000900000000	3	2	0.500000
Clonal_evolution_33134656.dat	0.000000700000	0.000300000000	1	1	0.000000
Clonal_evolution_3313565.dat	0.000040	0.005000	2	1	0.000000
Clonal_evolution_33135871.dat	0.000000700000	0.006000	2	1	0.000000
Clonal_evolution_33137367.dat	0.000090000000	0.006000000000	4	3	0.666667
Clonal_evolution_33137774.dat	0.000000600000	0.900000000000	1	1	0.000000
Clonal_evolution_33141686.dat	0.000004000000	0.000500000000	4	3	0.666667
Clonal_evolution_33142116.dat	0.000030000000	0.000600000000	7	6	0.833333
Clonal_evolution_33143038.dat	0.000000100000	0.100000000000	1	1	0.000000
Clonal_evolution_33152265.dat	0.000000800000	0.000500000000	1	1	0.000000
Clonal_evolution_3315273.dat	0.000005000000	0.001000000000	1	1	0.000000
Clonal_evolution_33152923.dat	0.000000700000	0.000300000000	1	1	0.000000
Clonal_evolution_33155163.dat	0.000010000000	0.010000000000	1	1	0.000000
Clonal_evolution_33164082.dat	0.000040000000	0.500000000000	1	1	0.000000
Clonal_evolution_33167783.dat	0.000040000000	0.007000000000	3	2	0.500000
Clonal_evolution_33170561.dat	0.000000300000	0.100000000000	1	1	0.000000
Clonal_evolution_33171260.dat	0.000009000000	0.000600000000	2	1	0.000000
Clonal_evolution_33171394.dat	0.000600000000	0.000800000000	4	2	0.333333
Clonal_evolution_33172422.dat	0.000008000000	0.000700000000	3	2	0.500000
Clonal_evolution_33175592.dat	0.000050000000	0.900000000000	1	1	0.000000
Clonal_evolution_33179605.dat	0.000002000000	0.000500000000	1	1	0.000000
Clonal_evolution_33183236.dat	0.000007000000	0.001000000000	2	1	0.000000
Clonal_evolution_33191341.dat	0.000070000000	0.000100000000	10	6	0.759259
Clonal_evolution_33194469.dat	0.000060000000	0.500000000000	1	1	0.000000
Clonal_evolution_33196324.dat	0.000900000000	0.009000000000	13	9	0.870370
Clonal_evolution_33197960.dat	0.000020000000	0.010000000000	1	1	0.000000
Clonal_evolution_33198251.dat	0.000000600000	0.500000000000	1	1	0.000000
Clonal_evolution_33210468.dat	0.000007000000	0.007000000000	2	1	0.000000
Clonal_evolution_33210683.dat	0.000030000000	0.000500000000	8	7	0.857143
Clonal_evolution_33213047.dat	0.000090000000	0.000400000000	9	7	0.857143
Clonal_evolution_33213060.dat	0.000009000000	0.000200000000	3	2	0.500000
Clonal_evolution_33215080.dat	0.000000100000	0.000100000000	1	1	0.000000
Clonal_evolution_33222498.dat	0.000006000000	0.900000000000	1	1	0.000000
Clonal_evolution_33223530.dat	0.000000100000	0.009000	1	1	0.000000
Clonal_evolution_33227659.dat	0.000004000000	0.900000000000	1	1	0.000000
Clonal_evolution_33228487.dat	0.000009000000	0.000700000000	3	2	0.500000
Clonal_evolution_33228759.dat	0.000000200000	0.900000000000	1	1	0.000000
Clonal_evolution_33229030.dat	0.000001000000	0.003000000000	1	1	0.000000
Clonal_evolution_33230109.dat	0.000000300000	0.500000000000	1	1	0.000000
Clonal_evolution_33232761.dat	0.000200000000	0.000500000000	4	1	0.000000
Clonal_evolution_33233008.dat	0.000006000000	0.002000000000	1	1	0.000000
Clonal_evolution_33238182.dat	0.000000400000	0.500000000000	1	1	0.000000
Clonal_evolution_33239187.dat	0.000100000000	0.004000	5	3	0.666667
Clonal_evolution_33247355.dat	0.000005000000	0.000700000000	1	1	0.000000
Clonal_evolution_33250014.dat	0.000020000000	0.500000000000	1	1	0.000000
Clonal_evolution_33251134.dat	0.000030000000	0.100000000000	1	1	0.000000
Clonal_evolution_33251614.dat	0.000050000000	0.100000000000	1	1	0.000000
Clonal_evolution_3325321.dat	0.000009000000	0.000200000000	5	4	0.750000
Clonal_evolution_33253445.dat	0.000000200000	0.004000000000	1	1	0.000000
Clonal_evolution_33253877.dat	0.000003000000	0.000900000000	1	1	0.000000
Clonal_evolution_33256777.dat	0.000000100000	0.000300000000	1	1	0.000000
Clonal_evolution_33260353.dat	0.000007000000	0.050000000000	1	1	0.000000
Clonal_evolution_3326405.dat	0.000040000000	0.009000000000	3	2	0.500000
Clonal_evolution_33264357.dat	0.000002000000	0.900000000000	1	1	0.000000
Clonal_evolution_33265252.dat	0.000000800000	0.001000000000	1	1	0.000000
Clonal_evolution_33265348.dat	0.000040000000	0.900000000000	1	1	0.000000
Clonal_evolution_33265597.dat	0.000010000000	0.005000000000	1	1	0.000000
Clonal_evolution_33266625.dat	0.000001000000	0.000900000000	1	1	0.000000
Clonal_evolution_33268200.dat	0.000040000000	0.010000000000	2	1	0.000000
Clonal_evolution_33268264.dat	0.000009000000	0.007000000000	2	1	0.000000
Clonal_evolution_33271293.dat	0.000001000000	0.002000000000	2	1	0.000000
Clonal_evolution_33272960.dat	0.000000300000	0.006000	1	1	0.000000
Clonal_evolution_3327765.dat	0.000700000000	0.000200000000	1	1	0.000000
Clonal_evolution_33277752.dat	0.000008000000	0.000700000000	1	1	0.000000
Clonal_evolution_33281238.dat	0.000000900000	0.000100000000	2	1	0.000000
Clonal_evolution_33291427.dat	0.000040000000	0.004000000000	3	2	0.500000
Clonal_evolution_33293244.dat	0.000000800000	0.000900000000	1	1	0.000000
Clonal_evolution_33293321.dat	0.000005000000	0.900000000000	1	1	0.000000
Clonal_evolution_33300800.dat	0.000000300000	0.900000000000	1	1	0.000000
Clonal_evolution_33302370.dat	0.000009000000	0.000300000000	4	3	0.666667
Clonal_evolution_33303409.dat	0.000009000000	0.050000000000	1	1	0.000000
Clonal_evolution_33303581.dat	0.000030000000	0.000100000000	11	7	0.814286
Clonal_evolution_33304735.dat	0.000006000000	0.002000000000	1	1	0.000000
Clonal_evolution_3330636.dat	0.000020000000	0.000800000000	4	3	0.666667
Clonal_evolution_3330869.dat	0.000009000000	0.000800000000	4	3	0.666667
Clonal_evolution_33308974.dat	0.000000400000	0.001000000000	1	1	0.000000
Clonal_evolution_33310171.dat	0.000005000000	0.100000000000	1	1	0.000000
Clonal_evolution_33311086.dat	0.000008000000	0.001000000000	2	1	0.000000
Clonal_evolution_3331184.dat	0.000000700000	0.009000000000	1	1	0.000000
Clonal_evolution_33311841.dat	0.000001000000	0.900000000000	1	1	0.000000
Clonal_evolution_33313575.dat	0.000010000000	0.000300000000	3	2	0.500000
Clonal_evolution_33317958.dat	0.000200000000	0.006000000000	3	2	0.500000
Clonal_evolution_3332053.dat	0.000100000000	0.000900000000	12	8	0.806818
Clonal_evolution_3332429.dat	0.000000900000	0.500000000000	1	1	0.000000
Clonal_evolution_33326714.dat	0.000003000000	0.010000000000	1	1	0.000000
Clonal_evolution_33327441.dat	0.000000800000	0.003000000000	1	1	0.000000
Clonal_evolution_3332848.dat	0.000200000000	0.001000000000	16	9	0.859259
Clonal_evolution_33329542.dat	0.000040000000	0.003000000000	2	1	0.000000
Clonal_evolution_33332901.dat	0.000040000000	0.500000000000	1	1	0.000000
Clonal_evolution_3333500.dat	0.000600000000	0.010000000000	13	10	0.891667
Clonal_evolution_33336014.dat	0.000000800000	0.000600000000	1	1	0.000000
Clonal_evolution_33337733.dat	0.000004000000	0.002000000000	1	1	0.000000
Clonal_evolution_33337824.dat	0.000008000000	0.000100000000	7	4	0.750000
Clonal_evolution_33337984.dat	0.000000800000	0.002000000000	1	1	0.000000
Clonal_evolution_33340850.dat	0.000010000000	0.100000000000	1	1	0.000000
Clonal_evolution_33343344.dat	0.000002000000	0.000100000000	4	3	0.666667
Clonal_evolution_33347722.dat	0.000000500000	0.005000000000	1	1	0.000000
Clonal_evolution_33351608.dat	0.000002000000	0.050000000000	1	1	0.000000
Clonal_evolution_33351740.dat	0.000000200000	0.001000000000	1	1	0.000000
Clonal_evolution_33352263.dat	0.000040000000	0.004000	4	3	0.666667
Clonal_evolution_33352765.dat	0.000050000000	0.000200000000	8	5	0.657143
Clonal_evolution_33359320.dat	0.000000500000	0.100000000000	1	1	0.000000
Clonal_evolution_3336061.dat	0.000009000000	0.002000000000	2	1	0.000000
Clonal_evolution_33362160.dat	0.000004000000	0.007000000000	2	1	0.000000
Clonal_evolution_33362935.dat	0.000009000000	0.005000	3	2	0.500000
Clonal_evolution_333641.dat	0.000050000000	0.000500000000	5	3	0.583333
Clonal_evolution_33365361.dat	0.000000400000	0.009000000000	1	1	0.000000
Clonal_evolution_33366279.dat	0.000009000000	0.000400000000	4	2	0.333333
Clonal_evolution_3336644.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_33372079.dat	0.000900000000	0.009000000000	11	8	0.875000
Clonal_evolution_33378709.dat	0.000009000000	0.500000000000	1	1	0.000000
Clonal_evolution_33380443.dat	0.000003000000	0.001000000000	2	1	0.000000
Clonal_evolution_33381468.dat	0.000002000000	0.000100000000	3	2	0.500000
Clonal_evolution_33383072.dat	0.000000400000	0.003000000000	1	1	0.000000
Clonal_evolution_33386689.dat	0.000005000000	0.006000000000	1	1	0.000000
Clonal_evolution_33386723.dat	0.000009000000	0.100000000000	1	1	0.000000
Clonal_evolution_33388497.dat	0.000003000000	0.100000000000	1	1	0.000000
Clonal_evolution_33390432.dat	0.000070000000	0.100000000000	1	1	0.000000
Clonal_evolution_33397667.dat	0.000000100000	0.009000000000	1	1	0.000000
Clonal_evolution_33398130.dat	0.000020000000	0.005000000000	2	1	0.000000
Clonal_evolution_33399073.dat	0.000000200000	0.009000	1	1	0.000000
Clonal_evolution_33401466.dat	0.000006000000	0.001000000000	2	1	0.000000
Clonal_evolution_33407788.dat	0.000009000000	0.900000000000	1	1	0.000000
Clonal_evolution_33415699.dat	0.000050000000	0.003000000000	4	3	0.666667
Clonal_evolution_33423585.dat	0.000000600000	0.500000000000	1	1	0.000000
Clonal_evolution_33424105.dat	0.000600000000	0.000200000000	1	1	0.000000
Clonal_evolution_33426413.dat	0.000008000000	0.000800000000	2	1	0.000000
Clonal_evolution_33427925.dat	0.000008000000	0.004000000000	2	1	0.000000
Clonal_evolution_33431504.dat	0.000000800000	0.009000	1	1	0.000000
Clonal_evolution_33432830.dat	0.000004000000	0.000500	3	2	0.500000
Clonal_evolution_3343998.dat	0.000000800000	0.000500000000	1	1	0.000000
Clonal_evolution_33443555.dat	0.000060000000	0.006000000000	4	3	0.666667
Clonal_evolution_3344455.dat	0.000005000000	0.000200000000	3	2	0.500000
Clonal_evolution_33449369.dat	0.000060000000	0.009000000000	5	4	0.750000
Clonal_evolution_33452371.dat	0.000010000000	0.100000000000	1	1	0.000000
Clonal_evolution_33453429.dat	0.000040000000	0.000400000000	5	3	0.666667
Clonal_evolution_33459944.dat	0.000500000000	0.000500000000	4	3	0.666667
Clonal_evolution_33462667.dat	0.000010000000	0.000700000000	4	3	0.666667
Clonal_evolution_3346360.dat	0.000008000000	0.000700000000	3	2	0.500000
Clonal_evolution_33464103.dat	0.000020000000	0.100000000000	1	1	0.000000
Clonal_evolution_33465858.dat	0.000006000000	0.000100000000	5	4	0.750000
Clonal_evolution_33466302.dat	0.000030000000	0.000500000000	10	9	0.888889
Clonal_evolution_33467740.dat	0.000005000000	0.000300000000	2	1	0.000000
Clonal_evolution_33469588.dat	0.000080000000	0.001000000000	5	3	0.666667
Clonal_evolution_33474276.dat	0.000080000000	0.000500000000	3	1	0.000000
Clonal_evolution_33476995.dat	0.000004000000	0.000900000000	2	1	0.000000
Clonal_evolution_33479737.dat	0.000000300000	0.500000000000	1	1	0.000000
Clonal_evolution_33483120.dat	0.000400000000	0.000900000000	13	7	0.809524
Clonal_evolution_33485013.dat	0.000006000000	0.500000000000	1	1	0.000000
Clonal_evolution_33486969.dat	0.000004000000	0.000900000000	2	1	0.000000
Clonal_evolution_33492437.dat	0.000002000000	0.000900000000	1	1	0.000000
Clonal_evolution_33492735.dat	0.000001000000	0.002000000000	1	1	0.000000
Clonal_evolution_33495249.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_33497562.dat	0.000008000000	0.006000000000	1	1	0.000000
Clonal_evolution_33499415.dat	0.000005000000	0.000900000000	1	1	0.000000
Clonal_evolution_33500286.dat	0.000004000000	0.000100000000	5	4	0.750000
Clonal_evolution_33501375.dat	0.000090000000	0.001000000000	9	5	0.600000
Clonal_evolution_3350587.dat	0.000080000000	0.000300000000	9	4	0.718750
Clonal_evolution_33508653.dat	0.000003000000	0.000500000000	2	1	0.000000
Clonal_evolution_33511058.dat	0.000000800000	0.000100000000	1	1	0.000000
Clonal_evolution_335116.dat	0.000004000000	0.000500000000	2	1	0.000000
Clonal_evolution_33513852.dat	0.000008000000	0.500000000000	1	1	0.000000
Clonal_evolution_33515568.dat	0.000004000000	0.000400000000	1	1	0.000000
Clonal_evolution_33519285.dat	0.000600000000	0.006000000000	10	7	0.777778
Clonal_evolution_33519338.dat	0.000008000000	0.009000000000	1	1	0.000000
Clonal_evolution_33521139.dat	0.000040000000	0.004000000000	4	3	0.666667
Clonal_evolution_33522123.dat	0.000001000000	0.100000000000	1	1	0.000000
Clonal_evolution_33522913.dat	0.000001000000	0.000500000000	2	1	0.000000
Clonal_evolution_33523859.dat	0.000030000000	0.000900000000	4	3	0.666667
Clonal_evolution_33527015.dat	0.000000800000	0.100000000000	1	1	0.000000
Clonal_evolution_33539763.dat	0.000005000000	0.002000000000	2	1	0.000000
Clonal_evolution_33546641.dat	0.000004000000	0.000700000000	5	3	0.666667
Clonal_evolution_33548750.dat	0.000000200000	0.009000000000	1	1	0.000000
Clonal_evolution_33549344.dat	0.000040000000	0.050000000000	1	1	0.000000
Clonal_evolution_33550770.dat	0.000010000000	0.000900000000	1	1	0.000000
Clonal_evolution_33550953.dat	0.000090000000	0.009000000000	2	1	0.000000
Clonal_evolution_3355141.dat	0.000006000000	0.002000000000	1	1	0.000000
Clonal_evolution_33553277.dat	0.000007000000	0.500000000000	1	1	0.000000
Clonal_evolution_33554164.dat	0.000000300000	0.005000	1	1	0.000000
Clonal_evolution_33554559.dat	0.000000900000	0.000100000000	1	1	0.000000
